STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR004239,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-09
STNR004239,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-20
STNR004239,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,BE,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-21
STNR004239,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,7,7-trinsskala,10.0,Skriftlig,intern censur,2021-06-25
STNR004239,"Softwareteknologi, ingeniør bach.",26026,26026 Grundlæggende kemi,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-09-02
STNR004240,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,12,7-trinsskala,20.0,Skriftlig,ekstern censur,2020-06-22
STNR004240,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004240,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-20
STNR004240,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-22
STNR004240,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-24
STNR004240,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2021-07-26
STNR004240,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-06-30
STNR004240,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-02-05
STNR004240,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-06-17
STNR004240,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-02-01
STNR004240,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-07-03
STNR004240,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-09
STNR004240,"Softwareteknologi, ingeniør bach.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-12-21
STNR004240,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-20
STNR004240,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,10,7-trinsskala,10.0,Skriftlig,intern censur,2021-06-25
STNR004240,"Softwareteknologi, ingeniør bach.",26026,26026 Grundlæggende kemi,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-09-03
STNR004240,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),BE,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-02-02
STNR004241,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2020-06-22
STNR004241,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004241,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-20
STNR004241,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-22
STNR004241,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-24
STNR004241,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2021-07-26
STNR004241,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-06-30
STNR004241,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-02-05
STNR004241,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-06-17
STNR004241,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-21
STNR004241,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-02-01
STNR004241,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-07-03
STNR004241,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-09
STNR004241,"Softwareteknologi, ingeniør bach.",2809,02809 UX design prototypeudvikling,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-02-14
STNR004241,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,4,7-trinsskala,10.0,Skriftlig,intern censur,2021-06-25
STNR004241,"Softwareteknologi, ingeniør bach.",26026,26026 Grundlæggende kemi,2,7-trinsskala,5.0,Skriftlig,intern censur,2020-09-03
STNR004242,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2020-06-22
STNR004242,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004242,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,10,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-20
STNR004242,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-22
STNR004242,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-24
STNR004242,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2021-07-26
STNR004242,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-06-30
STNR004242,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-02-05
STNR004242,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-06-17
STNR004242,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-21
STNR004242,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-02-01
STNR004242,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-07-13
STNR004242,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-07-03
STNR004242,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,BE,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-21
STNR004242,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,7,7-trinsskala,10.0,Skriftlig,intern censur,2021-06-25
STNR004243,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,12,7-trinsskala,20.0,Skriftlig,ekstern censur,2020-06-22
STNR004243,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004243,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-20
STNR004243,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-22
STNR004243,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-24
STNR004243,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2021-07-26
STNR004243,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-06-30
STNR004243,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-02-05
STNR004243,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-06-17
STNR004243,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-21
STNR004243,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR004243,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-02-01
STNR004243,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-07-03
STNR004243,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-09
STNR004243,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-20
STNR004243,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,12,7-trinsskala,10.0,Skriftlig,intern censur,2021-06-25
STNR004243,"Softwareteknologi, ingeniør bach.",26026,26026 Grundlæggende kemi,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-09-03
STNR004243,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),BE,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-09-16
STNR004244,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,12,7-trinsskala,20.0,Skriftlig,ekstern censur,2020-06-22
STNR004244,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004244,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-20
STNR004244,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-22
STNR004244,"Softwareteknologi, ingeniør bach.",2110,02110 Algoritmer og datastrukturer 2,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-12-18
STNR004244,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-24
STNR004244,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2021-07-26
STNR004244,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-06-30
STNR004244,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-02-05
STNR004244,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-06-17
STNR004244,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-21
STNR004244,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-02-01
STNR004244,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-07-03
STNR004244,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-09
STNR004244,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-20
STNR004244,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,4,7-trinsskala,10.0,Skriftlig,intern censur,2021-09-16
STNR004244,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,-3,7-trinsskala,10.0,Skriftlig,intern censur,2021-06-25
STNR004244,"Softwareteknologi, ingeniør bach.",26026,26026 Grundlæggende kemi,4,7-trinsskala,5.0,Skriftlig,intern censur,2021-09-02
STNR004245,"Produktion og konstruktion, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR004245,"Kunstig intelligens og data, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR004245,"Kunstig intelligens og data, ingeniør bach.",1017,01017 Diskret matematik,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004245,"Kunstig intelligens og data, ingeniør bach.",1037,01037 Matematik 2,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-09-17
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2101,02101 Indledende programmering,7,7-trinsskala,5.0,Mundtlig,intern censur,2018-12-28
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-22
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2402,02402 Introduktion til statistik,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-29
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2405,02405 Sandsynlighedsregning,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-14
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2445,02445 Projekt i statistisk evaluering af Kunstig intelligens og Data,10,7-trinsskala,5.0,Mundtlig,intern censur,2021-02-04
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,BE,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-21
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2461,02461 Introduktion til intelligente systemer,10,7-trinsskala,10.0,Mundtlig,ekstern censur,2020-02-20
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2462,02462 Signaler og data,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-05-25
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2463,02463 Aktiv machine learning og agency,10,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-06-03
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2464,02464 Kunstig intelligens og menneskelig kognition,4,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-05-27
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2465,02465 Introduktion til reinforcement learning og kontrol,10,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-06-04
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2466,02466 Fagprojekt - Bachelor i Kunstig Intelligens og Data,12,7-trinsskala,10.0,Mundtlig,intern censur,2021-06-25
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2601,02601 Introduktion til numeriske algoritmer,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-13
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2610,02610 Optimering og datafitting,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-01-14
STNR004245,"Kunstig intelligens og data, ingeniør bach.",2809,02809 UX design prototypeudvikling,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-02-14
STNR004245,"Kunstig intelligens og data, ingeniør bach.",10020,10020 Fysik 1,2,7-trinsskala,10.0,Skriftlig,intern censur,2019-06-26
STNR004245,"Kunstig intelligens og data, ingeniør bach.",26028,26028 Grundlæggende kemi på engelsk,2,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-16
STNR004245,"Kunstig intelligens og data, ingeniør bach.",42101,42101 Introduktion til operationsanalyse,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-03
STNR004246,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR004246,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR004246,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2018-12-28
STNR004246,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR004246,"Softwareteknologi, ingeniør bach.",2110,02110 Algoritmer og datastrukturer 2,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR004246,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,7,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-25
STNR004246,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-07-07
STNR004246,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-06-27
STNR004246,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-02-18
STNR004246,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004246,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-10
STNR004246,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR004246,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-02-03
STNR004246,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR004246,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-02
STNR004246,"Softwareteknologi, ingeniør bach.",2162,02162 Software Engineering 2,4,7-trinsskala,10.0,Skriftlig,intern censur,2021-03-14
STNR004246,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-09
STNR004246,"Softwareteknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-01
STNR004246,"Softwareteknologi, ingeniør bach.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-17
STNR004246,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-29
STNR004246,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,12,7-trinsskala,10.0,Skriftlig,intern censur,2020-06-17
STNR004246,"Softwareteknologi, ingeniør bach.",26026,26026 Grundlæggende kemi,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-09-03
STNR004246,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),BE,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-02-02
STNR004246,"Softwareteknologi, ingeniør bach.",B01-20,Institut for Matematik og Computer Science,12,7-trinsskala,20.0,Projekt,ekstern censur,2021-06-09
STNR004247,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,-3,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR004247,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-09-11
STNR004247,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR004247,"Softwareteknologi, ingeniør bach.",1018,01018 Diskret Matematik 2: Algebra,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-28
STNR004247,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,10,7-trinsskala,5.0,Mundtlig,intern censur,2018-12-28
STNR004247,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR004247,"Softwareteknologi, ingeniør bach.",2110,02110 Algoritmer og datastrukturer 2,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR004247,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-25
STNR004247,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-07-07
STNR004247,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2021-06-24
STNR004247,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-06-27
STNR004247,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-02-18
STNR004247,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-08-18
STNR004247,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,-3,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004247,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-10
STNR004247,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR004247,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-02-03
STNR004247,"Softwareteknologi, ingeniør bach.",2159,02159 Operativsystemer,IG,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-14
STNR004247,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-02
STNR004247,"Softwareteknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-01
STNR004247,"Softwareteknologi, ingeniør bach.",2239,02239 Datasikkerhed,12,7-trinsskala,7.5,Skriftlig,intern censur,2021-01-25
STNR004247,"Softwareteknologi, ingeniør bach.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2021-06-30
STNR004247,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-29
STNR004247,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-09-14
STNR004247,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,-3,7-trinsskala,10.0,Skriftlig,intern censur,2020-06-17
STNR004247,"Softwareteknologi, ingeniør bach.",26028,26028 Grundlæggende kemi på engelsk,-3,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-05
STNR004247,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),BE,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-02-02
STNR004247,"Softwareteknologi, ingeniør bach.",B01-20,Institut for Matematik og Computer Science,EM,7-trinsskala,20.0,Projekt,ekstern censur,2021-06-29
STNR004248,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,7,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR004248,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR004248,"Softwareteknologi, ingeniør bach.",1410,01410 Kryptologi 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-06-01
STNR004248,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2018-12-28
STNR004248,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR004248,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-25
STNR004248,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-07-07
STNR004248,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-06-27
STNR004248,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-02-18
STNR004248,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004248,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-10
STNR004248,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR004248,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-02-03
STNR004248,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,4,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR004248,"Softwareteknologi, ingeniør bach.",2159,02159 Operativsystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-14
STNR004248,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-02
